Port Name,Administrative Approach Rank,"Total
Points",Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
RAVENNA,187,10.047,Italy,CHARLESTON,187,4.399,USA,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
CATANIA,191,9.365,Italy,JUBAIL,191,3.87,Saudi Arabia,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
SALERNO,192,9.315,Italy,WELLINGTON,192,3.722,New Zealand,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
BARI,193,9.166,Italy,CATANIA,193,3.579,Italy,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
PALERMO,204,5.569,Italy,WILHELMSHAVEN,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
TRAPANI,213,3.98,Italy,POTI,213,1.537,Georgia,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,3,Container ships,3887,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,4,Dry breakbulk carriers,3431,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,5,Dry bulk carriers,1038,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,6,Roll-on/ roll-off ships,4685,
VENICE,235,-0.39,Italy,SAINT JOHN,235,-0.325,Canada,2021S01,S1   2021,2021,S,Semi-annual,380,7,Liquefied petroleum gas carriers,501,
NAPLES,283,-19.737,Italy,CORINTO,283,-8.686,Nicaragua,2021S01,S1   2021,2021,S,Semi-annual,380,0,All ships,105521,
NAPLES,283,-19.737,Italy,CORINTO,283,-8.686,Nicaragua,2021S01,S1   2021,2021,S,Semi-annual,380,1,Passenger ships,87540,
NAPLES,283,-19.737,Italy,CORINTO,283,-8.686,Nicaragua,2021S01,S1   2021,2021,S,Semi-annual,380,2,Liquid bulk carriers,4439,
